publishedAt,authorDisplayName,textDisplay,likeCount
2024-08-20T07:36:56Z,@donilukman7400,ELEEH...<br>ISU YANG SENGAJA DIBUAT2 UNTUK MENAKUT2I AGAR ASN MAU PINDAH KE IKN..<br><br><br>JEPANG SAJA NEGARA  HEBAT TIDAK BISA MEMPREDIKSI DATANGNYA GEMPA.,0
2024-08-20T07:17:00Z,@prawiraabyasa3764,BMKG Koq dipercaya.. Wong sistem rekap yg servernya pakai proteksi aja bisa ngawur ..apalagi servernya bisa pindah pindah kayak ada kakinya 🤣🤣🤣,0
2024-08-20T07:13:24Z,@prawiraabyasa3764,Nanti hoax.. Koq bisa bersamaan dgn ikn yg digadang cadangkan? <br>Anehnya belum bisa diprediksi artinya ini cuma omon omon.. Bisa jadi gempanya ketika dajjal baru muncul atau barangkali 200 tahun lagi.. Bisa jadikan? <br>Makanya nggak usah di koar koarkan dari sekarang wak..,0
2024-08-20T06:59:25Z,@YongkiGamming-d8j,Astaga,0
2024-08-20T06:58:34Z,@Maia.yustina,Sikap host gak sesuai narasi..,0
2024-08-20T06:20:40Z,@Bento-qp8bj,Kita harus minta doa habib... katanya habib berkaromah,0
2024-08-20T05:55:19Z,@omenz03,Gempa bumi yang bikin bukan manusia tapi sang pencipta jadi ga bisa di tebak,0
2024-08-20T05:20:30Z,@fandisufandi7382,"Itu mah cuman ilustrasi saja....<br>Kami sebagai orang kampung, mengenai bencana alam itu sudah jadi Qodrat nya alam dunia...<br>Karena yg semua Allah SWT ciptakan semua nya hidup/ada Ruuh nya,jadi jangan manusia saja yg punya amarah kalau lagi kesal sama seseorang,alampun sama kalau manusia nya sudah gak bersahabat,bagi yg beriman kepada Allah SWT, ikhlas2 saja karena semua nya pasti akan kembali ke pada Allah SWT.",0
2024-08-20T05:08:11Z,@thesetianantas,Gempa megathrust terjadi bukannya ketika pilkada DKI?,0
2024-08-20T04:46:39Z,@KarimKariim-j5e,Maaf mbak kamu jgn na takut2.orangmbak,0
2024-08-20T04:37:56Z,@epicalglory1894,Apa yang harus kita lakukan? <br>Kaya gak punya tuhan aja,0
2024-08-20T04:19:37Z,@MunirAldi-u6g,Hoax,0
2024-08-20T03:40:36Z,@WarungtehMay,"Yg harus kita lakukan berantas korupsi brantas kedzaliman kemaksiatan insya allah aman,bencana itu datang akibat ulah manusia itu sendiri.",0
2024-08-20T03:35:28Z,@FerNanda-mk9bj,Agak aneh kok ada yang bisa tau kapan terjadi gempa karna manusia bukan yang mencipta kan<br>Hanya allah yang tau,0
2024-08-20T03:01:43Z,@yulia.2854,Menunggu dengan pasrah dan bahagia.,0
2024-08-20T02:04:56Z,@masgungondrong,"Hoax mulu,,,sudah ga ngefek，kasihan deh lo, yg selalu menumbulkan keresahan, <br>Ga ada yg tahu bencana itu datang,entah megatrust atau megaloman",0
2024-08-20T01:58:08Z,@godlyvebbenheserpuling2916,TUHAN MEMBERKATI BANGSA INDONESIA,0
2024-08-20T01:53:51Z,@milacomel-ox7pj,tuhan yang tau yng gtur smua nya mnsia nya ni cumen2sok2jha bikin isu😂q mah gak bgtu prcya brta kyk gnian q lbih prcya tuhan dri bda brta kyk gnian😂,0
2024-08-20T01:52:32Z,@milacomel-ox7pj,sok tau😂😂😂,0
2024-08-20T01:07:19Z,@BmBm-h3b,🙏👍😳😳😲🌹🌷🌹💐💐💐,0
2024-08-20T00:20:00Z,@mahreensabrina-kn7qo,"&quot;Kita Harus Ngapaiiiinn&quot;, , , Pebanyak Ibadah,,, perbanyak lah Sholawat Pada Junjungan Alam Nabi Muhamad SAW",6
2024-08-20T00:00:38Z,@musmus9182,Semoga tidak terjadi apa-apa Amin 🤲🤲🤲,0
2024-08-19T23:31:48Z,@user-zg2el9yc9m,Gempa bumi hal yang wajar<br>Karena ulah manusia yg sudah melewati batas dengan dosa&quot;nya,0
2024-08-19T23:22:27Z,@adilhakim4043,berita hoax buatan bulus jepang belanda utk merusak ekonomi indo.,0
2024-08-19T22:55:53Z,@dastiasdan9802,Semua manusia tidak bisa melawan kekuatan Tuhan...Alam Semesta sedang tidak bersahabat... karena ulah manusia...Udara kotor...panas bumi... lingkungan,0
2024-08-19T22:03:13Z,@vistazone5108,"Alikan isu apa gempa besar ,gempa pilihan  penguasa serentak<br>🔥🔥🔥🔥",0
2024-08-19T21:49:08Z,@taiyumtoyum7226,Banyak seks homoseksual lgbt yg berada di indonesia  tanpa rasa malu di medial social sama sekali anda semua tidak sedari,0
2024-08-19T17:06:40Z,@Divinepattern23,Makanya berantas pelacuran perzinahan talenta home duren sawit disana bebas,0
2024-08-19T16:49:23Z,@suudiyahHasanah-b9d,Apakah ini sunami dan gempa terakhir ? Dan bisa di bilang kiamat? Hmmm....,0
2024-08-19T16:44:24Z,@Sudir72,kapan yah rame donk,0
2024-08-19T16:41:32Z,@dhnitatau,"Biarin ga apa2 udah biasa orang Indonesia kena gempa. Khawatir juga gak bakal mengubah apa2. Yg perlu di perhatikan mulai sekarang harus hati2 jangan sering diam di dalam rumah, biar selamat harus pindah tinggal di tengah lapangan luas😂",0
2024-08-19T16:22:16Z,@andyka8878,MUDAH MUDAHAN TERJADI YA ROB..HAMBA SUDAH LELAH LIHAT NEGRI INI.<br>...AMMIIIINN🤲,0
2024-08-19T15:51:02Z,@nizzarganteng,6,0
2024-08-19T15:43:03Z,@User-Aqlam98mf7e,"BMKG Itu adalah Ilmu Meta fisika,.<br>Tentang analisis ,. Atau disebut Oleh org kita Ilmu kira kira, Umpama, Andai kata, seandainya, Umpama terjadi,.. itulah ilmu kira kira. Namun pd Hakekatnya semuanya pasti akan terjadi, tapi Entah kapan. Smuanya sdh tertera didlm<br> القران الكريم<br>Hakekatnya Hanya اللهﷻ yang maha mengetahui atas segala sesutu.<br>Allahﷻ berfirman dlm surah Al isra&#39; :36<br>yang artinya:<br>Janganlah engkau mengikuti sesuatu yang tidak kauketahui. Sesungguhnya pendengaran, penglihatan, dan hati nurani, semua itu akan diminta pertanggungjawabannya. Dan janganlah kamu mengikuti apa yang kamu tidak mempunyai pengetahuan tentangnya.",0
2024-08-19T15:32:55Z,@WawanSetiawan-ot3ih,lah BMKG????<br>gak percaya gw<br>alatnya aja gak akurat😂😂😂,0
2024-08-19T15:27:20Z,@nanoprabowo7679,Taek dari dulu ga pernah bener,0
2024-08-19T15:06:19Z,@RustamEffendi-g6h,Ya ampun aku di jakarta luar nya jawa gimna ini duh😱,0
2024-08-19T14:51:15Z,@Arya-1n,Kalau bisa secepatnya gempanya  sudah saya tunggu bertahun tahun  kusambut dengan  bahagiya .dengan restu tuhan semoga secepatnya .amin,0
2024-08-19T14:31:57Z,@OjiSahroji-qy9zz,Boloon,0
2024-08-19T14:16:42Z,@Nc_Ftbll,BERDOA UNTUK YG TERBAIK. BERSIAP UNTUK YG TERBURUK.,0
2024-08-19T14:13:22Z,@gustiaja95,Tetap waspada selalu dekat sama keluarga semoga aja tdk terjadi,0
2024-08-19T14:10:33Z,@aaaaa1835,Itu urusan tuhan....Kita sebagai hambanya sailing menyayangi sesama mahlok yg dicipta olehnya.....,0
2024-08-19T14:08:28Z,@omrusli1851,Terima kasih informasinya.,0
2024-08-19T14:04:38Z,@serliyyolanda95,Hrs LBH waspada jgn TDR sore2bnyk bnyk ber doa &amp;BCA solawat tiap wkt &amp;d mna pun berada smg terhindar dri marah bahaya amiin y rob,0
2024-08-19T13:55:42Z,@wiwinwidaningsih7222,Ibadah sholat istigfar dizikir sholawatan ingat sama Allah SWT dan Rasulullah  awas ada ya gempa besar banyak yang mualaf besar besaran di Indonesia waspada,0
2024-08-19T13:43:41Z,@banglealeo5557,SEHARUSNYA BMKG DIISI PARA*DUKUN*...ASAL BUKAN DUKUN CABUL....,0
2024-08-19T13:26:28Z,@ipetyeni,Akal-akalan untuk ngemplang bayar cicilan utang yang akan jatuh tempo😊😊,0
2024-08-19T13:18:03Z,@MeitySherlyRompasTumiwa-nd6qs,Bertobatlah...,0
2024-08-19T13:14:28Z,@AdisuindraIndra,Hoak hoak hoak anjin,0
2024-08-19T13:11:00Z,@Putra.RaSeKo,Semoga cepat terlaksana....,0
2024-08-19T13:03:28Z,@GiyantoMargomulyo,Pulau yg tak berpenghunipun bisa gempa siapa yg salah dan siapa yg berbuat dosa,0
2024-08-19T12:47:22Z,@titinsuhartini4416,Lahaula walakuata Illabillah,0
2024-08-19T12:40:16Z,@alhikmah2189,"Biarkan saja,,,gempa ? Biar pemimpi,koruptor, yng suka ngumbar hayalan, dll pada mati semua biar adil,,,kan nanti masuk surga semua kan enak di sana,,, daripada di dunia hanya bikin. Suasana jadi keruh melulu",0
2024-08-19T12:22:10Z,@nindiasaputri6159,"Semogaaaaaaaa tidak ada grmpa<br><a href=""https://www.youtube.com/watch?v=gVou9Recj2I&amp;t=49"">0:49</a> <a href=""https://www.youtube.com/watch?v=gVou9Recj2I&amp;t=51"">0:51</a> <a href=""https://www.youtube.com/watch?v=gVou9Recj2I&amp;t=51"">0:51</a>",0
2024-08-19T12:21:34Z,@nindiasaputri6159,Sok mine,0
2024-08-19T12:15:24Z,@sintadepita3317,Ndisik i kerso.,0
2024-08-19T11:39:19Z,@Suprianto-l9x,Ikut menyimak namun tidak percaya😅😅😅,0
2024-08-19T11:30:48Z,@JohnRaikage2,Tv koplak,0
2024-08-19T11:18:06Z,@nununugraha3933,Ga ada gempa Mega trush itu yang ada berita ini di ulang ulang terus biat masyarakat nya suruh pindah ke pulau Kalimantan Timur ibu kota baru 😊😊😊😊😊😊<br>Pulau jawa biar kosong masyarakat nya pindah semua ke Kalimantan 😊😊😊😊,0
2024-08-19T10:58:57Z,@DediprasetiyoDediprasetiyo,Dia🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥☝️☝️☝️☝️☝️☝️☝️☝️,0
2024-08-19T10:32:02Z,@RajaKiRani-n7f,Kita Harus Sembunyi Di kolong min Bodo Amat Mau Gempa Mau Stunami Itu Sudah Teguran Dari Allah Buat Org2 Yg Suka berZinah Suka BerSelingkuh Pamer Harta Maka Dari Itu Lah Sebabnya BerGoncang Bumi Slamat Dtang Aja Ngapain Koar2 Klau org2 Ber Iman Kgak Takut Yg K Bnyakan Dosa Suka Jual Apem Gosong Baru Takut min,0
2024-08-19T10:32:01Z,@sakinokino6909,Senyum aja...krn senyum adalah ibadah😊,0
2024-08-19T10:30:58Z,@SumilirAngin-v5d,Cintai alam mu maka alam akan bersahabat dengan kita,0
2024-08-19T10:27:58Z,@SumilirAngin-v5d,Tetap tenang,0
2024-08-19T10:20:04Z,@MonzyTuruu,Aku dari jawa 😢😭😞😔,0
2024-08-19T10:17:56Z,@dwipokat7018,Ok akan kita sambut gempa,0
2024-08-19T10:16:35Z,@kerorogunzo11,Seharusnya belajar dr Flores(NTT)1992<br>Seharusnya pemerintah dan BMKG sdh ada alat2 canggih<br>Tgg Aceh 2004 br sadar,0
2024-08-19T10:14:12Z,@kerorogunzo11,Slalu ja blg murah <br>Ttp ja mahal,0
2024-08-19T09:48:49Z,@SoplakKoplak,😂😂😂😂😂😂😂 lucu...,0
2024-08-19T09:48:23Z,@rahmatniko3270,Mudah mudahan bukan pengalihan isu,0
2024-08-19T09:34:49Z,@stevanusaoc5316,"Gempa besar terjadi ,kita bersatu berdoa kpd Tuhan.",0
2024-08-19T08:58:17Z,@adiis2009,"belum ada mbak, capek dan pegel nih nungguin nya.... ayu suruh datang cepetan mbak, gue ngantuk mau tidur nih",0
2024-08-19T08:32:46Z,@AfanAfan-fd1oe,"Dosa manusia Allah menurunkan Bencana, Tsunami, gempa Oleh karena kejahatan manusia. selallu meninggalkan sholat demi megejar Dunia. Berjudi, mabok, zina Dan bahkan pembunuhan Dan koruptor seperti Negara Negara kita ini Ingat",0
2024-08-19T08:07:50Z,@PutraBungsu-xj4ud,Tenang sawdarkuh semuanya..gempa besar tak akan terjadi..yakin saja bismillah semoga tidk akan terjadi,0
2024-08-19T08:04:39Z,@SunySisi,Biar berkurang penduduk bumi.... amiiiin,0
2024-08-19T07:59:11Z,@lifebutterfly2035,"Seminggu ke depan 60 persen hilang, yg percaya segera pindah ke tempat tengah, yg tidak percaya kurangi dosa2. Waspada titik2 megathrust",0
2024-08-19T07:36:13Z,@ZitaLenorachantika14,Semoga kita bisa terhidar dari gempa dan tsunami :(🙏,0
2024-08-19T07:33:14Z,@arumingtyaskumararatih6269,8,0
2024-08-19T06:42:57Z,@saidjunaidiichsan4615,Yang harus kita lakukan adalah pindah ke AKN dan baiknya harga sembako 😅,0
2024-08-19T06:40:44Z,@LaskarHitam99,Hanya Allah SWT yang Tau...kewajiban kita sebagai hambaNya adalah meminta PerlindunganNya,0
2024-08-19T06:13:56Z,@ferdishampoo9923,"Semakin banyak gempa bumi pertanda akhir zaman, salah satu pertanda munculnya Al Mahdi",0
2024-08-19T06:00:27Z,@MahmudMahmud-r9w,Semoga cepat terjadi,0
2024-08-19T05:52:18Z,@MirnihMirnawati,Dah solat aj di baiki semuah nya ter masuk aku jangan ikiri gempah allah yg tau,0
2024-08-19T05:50:22Z,@MirnihMirnawati,Satu satu jln selamat ga gepa semua nyah orang sujut mita s allah aku yakin ga terjadi,0
2024-08-19T05:48:21Z,@MirnihMirnawati,Sholat aj di baiki aku si mikirini gempa allah yg ngatur ko apa yg di takutin,0
2024-08-19T05:27:20Z,@acakkadutchanel4030,"Gampang, ambil handphone masing-masing kemudian rekam kejadian,kameramen pasti selamat kok",0
2024-08-19T05:10:45Z,@umarasari3124,30m sunami Masya Alloh jateng Ter belah juga Sumatra .Monggo berdoalah!!,0
2024-08-19T05:08:01Z,@PutuWidhiana,Ok,0
2024-08-19T05:05:25Z,@umarasari3124,Berdoalah!!Smg Alloh sll. Melindungi kita.Amien.,0
2024-08-19T04:13:43Z,@Sawunggaling212,Perbanyak SHALAWAT dan SEDEKAH.... InsyaAllah tidak akan terjadi.  Jika terjadi InsyaAllah SELAMAT. Jika Allah menghendaki wafat InsyaAllah SYAHID.,0
2024-08-19T03:51:56Z,@amunkmunk6507,"Bencana tidak bisa di hindari seperti perang , jadi udah tau konsekuensi nya , ya udah hidup damai aja , tinggal tunggu kematian, yang belum puas di dunia puas puasin sekarang sebelum mati sama gempa",0
2024-08-19T03:34:51Z,@khusnanmahmudi9797,Sukurin aja bro,0
2024-08-19T03:27:20Z,@AaOmpong-s6r,"Persiapkan bahtera Nuh, seperti di film 2012",0
2024-08-19T03:23:28Z,@suparjo5122,TUNGGU SAJA DAN HARUS PASRAH SAJA....KRN SEMUA BENCANA DI SEBABKAN &quot;&quot;&quot;PERSELISIHAN TANPA ADA SELESAINYA RAKYATNYA SENDIRI&quot;&quot;&quot; BROOOOO,0
2024-08-19T03:23:22Z,@HIDAYATULHIKMAH-x2p,"Duni sudah lelah dengan dosa - dosa manusia, terlalu banyak kerusakan yang kita lakukan, mari kembali kepada Yang Maha Kuasa menurut kepercayaan masing - masing, memohon ampun dan mohon perlindungan. Pun kalau sudah waktunya kembali saat itu terjadi, semoga kita kembali ketika bertaubat/meminta ampun kepada ALLOH",0
2024-08-19T03:10:19Z,@senja_animalslovers4944,Tinggal nunggu waktu.. Trus kpn wktunya..,0
2024-08-19T03:04:06Z,@xiaomiredmi7874,Pengurangan mnusia,0
2024-08-19T02:50:57Z,@LaodeAmiludin-r9g,"Bmkg perbaiki agamamu dengan taubat nasuha agar otak kalian berprasangka baik dengan allah dan alam,kaya dukun aja,kalian itu bukan pakai ilmu pengetahuan moderen tapi kalian pakai ilmu perdukunan,kasihaan dehlu 😅😅😅😅😅😅di",0
2024-08-19T02:43:19Z,@andisutanto7536,"Manusia mengancam bumi, dan bumi mengancam manusia....",0
2024-08-30T07:08:12Z,@Marensi-w3m,"Klloo mauu amaann, tingggaall laah d desaa tridadii yg ada d slemmaan, t4 ituu palinnng amann, jauh dr mrapiii dan jauh dr lauutt.. Pokoknyaa wargaa desa tridadii yg d slemaaann ituu kebbball dr mauuutt.......",0
2024-08-19T02:25:32Z,@devclivis,"Gempa megathrust ancam Indonesia, apa yang harus kita lakukan? <br>makan yang banyak sebelum mati<br>berita ga penting, hanya bikin mayarakat panik",0
2024-08-19T01:45:47Z,@gitawapurwa4031,"😂 SOK TAHU, HANYA ALLAH YANG MAHA TAHU",0
2024-08-19T01:36:05Z,@lentinasimanjuntak3844,"sebenarnya itu sudah cocok ,,karena tingginya tingkat ,korupsi di indonesia ,pemerintah ini sudsh harus di ganti semua ,,,🤣🤣🤣🤣🤣",0
2024-08-19T01:24:49Z,@punggawapung5224,Kalau bangun rumah lagi kan uwangnya dari pak jokowidodo,0
2024-08-19T01:05:50Z,@evan0077,Hoax....gak akan ada gempa megatrush di pulau jawa,0
2024-08-19T00:46:13Z,@imambakso4416,Wahhhh pada pindah ke IKN nihhhh 😂😂😂😂 isyue apa beneran nichhhh,0
2024-08-19T00:28:19Z,@hedymagdalena4647,Sy lupa siapaa nama beliau sebagai pakar gempa yg telah memprediksi gempa besar di Turki 4 thn lalu  dgn tepat tanpa diantisipasi pemerintah Turki ketika itu!,0
2024-08-18T23:58:31Z,@JainiHariyati,mari perbanyak solawat dan berdoa agar dunia ini selamat dari segala musibah  amiiiiin 3yra....,0
2024-08-18T23:49:22Z,@irham9980,Jgn ganggu Habib <br>Maka akan gempa besar,0
2024-08-18T23:45:24Z,@RRWiwikTriwidyaHastuti,"Hindari maksiat, karena maksiat mengundang bencana.",0
2024-08-18T23:42:07Z,@sugitosugito730,"Emang siapa yg mengundang bencana?  Ya para pendosalah artinya ya harus bertobat masal, terutamaparapendosa, lembali ke jln yg benar, yg diRIDHO ALLOH.",0
2024-08-18T23:37:47Z,@PurWanto-cv9lg,Banyak doa langit di setiap sujud x yg lama sepenuh hati jiwa berlinang air mata dlm keadaan sholat tahajud khususnya mohon perlindungan pertolongan Allah SWT bnyk dzikir istighfar bersholawat nabi secara Istiqomah itu yg harus dilakukan.. karena banyak kerusakan kemaksiatan.. merajalela lelah bumi murka sehingga bencana alam akan terjadi... Krn itu bertaubat massal solusinya...,0
2024-08-18T23:37:29Z,@jibalikbal5366,"BMKG  jangan bikin cemas  Masya.rakat hanya  Alloh vang tau <a href=""https://www.youtube.com/watch?v=gVou9Recj2I&amp;t=296"">4:56</a>",0
2024-08-18T23:35:26Z,@AbduhJumeneng-jh6yq,😂😂😂 jelas tertawa. Sambil ngopi menyaksikan fenomena perdukunan model baru 😂,1
2024-08-18T23:34:24Z,@cakyoki-mie-ayam,Yang takut cepat tobat aja tebalin iman 😊😊,0
2024-08-18T23:33:44Z,@blindtongkatputih3276,Solusinya kita harus cepat-cepat bertaubat kpd Alloh subhanallah wa ta&#39;ala,0
2024-08-18T23:31:59Z,@muk4d1m4h,Wahai org kaya... Waspadalah..  Sayangilah harta kalian...,0
2024-08-18T23:30:51Z,@nariyadikedet6317,Konpirasi,0
2024-08-18T23:29:42Z,@MsQueen-2020,"BMKG selalu membuat info gempa besar &quot;segera, tinggal tunggu waktu&quot; dsb, menjebak. Semi hoaks. Framing.<br><br>Benar secara ilmiah. Tapi KONTEKS nya kalau masalah gempa, &quot;segera&quot; itu ribuan, puluhan ribu tahun.<br><br>Framing. Pernyataan dikeluarkan setelah gempa Jepang,  image yg terbangun di masyarakat adalah &quot;segera&quot; itu dalam hitungan hari/bulan",0
2024-08-18T23:28:50Z,@suriansyah8883,"YANG KUASA MERUBAH KEADAAN ADALAH ALLAH TUHAN YG MAHA   KUASA, <br>NAMUN MANUSIA JUGA WAJIB BERIHKTIAR DGN  BERDO&#39;A AGAR DIJAUHKAN DARI BALA BENCANA.",0
2024-08-18T23:23:08Z,@A_W0N9EdaN313,Kalian semua pasti akan mati<br>Apa yg harus kalian lakukan<br>( sebelum datangnya kematian )<br>Apa yg harus kalian persiapkan<br>( Setelah mengalami kematian ),0
2024-08-18T23:19:20Z,@calonsapisuper8548,Yg harus dilakukan ngiseng,0
2024-08-18T23:12:55Z,@disnowae4875,"istighfar, baca sholawat yang banyak",0
2024-08-18T23:10:58Z,@MuhammadNazely-jj8wo,"Sdrku <br>Baca situasi ini dg Iman, Ilmu &amp; pengetahuan, Megatrust artinya perubahan besar. Sebebarnya akan terjadi perubahan dari kekuasaan yg angkara murka &amp; dzalim, kepada kepemimpinan yg Adil, Arif &amp; Bijaksana , bagi kaum itu kehancuran besar ditambah tsunami katanya , itu efek dari kebodohan yg selama ini lenyap dg hukum Allah,  berganti dengan org- org cerdas dan ber- Iman, jadi ngk perlu khawatir yg hancur itu golongan yg bodoh, begitu...",0
2024-08-18T23:10:54Z,@putriainun4349,Potensi kematian selalu mengintai kita..dan pasti semua yg beryawa pasti akan mati...,0
2024-08-18T23:09:43Z,@taufikrohman570,"BMKG merupakan salah satu cara memprovokasi warga agar rasa takut dan was-was meliputi seluruh Indonesia, terutama pegawai negeri, polisi, TNI dan pegawai BUMN agar mau pindah ke ikn, yang dianggap paling aman dari gempa?🔨🔨🔨?",0
2024-08-18T23:09:24Z,@Sla-x4m,Bohong,0
2024-08-18T23:07:57Z,@MegaRealme-jm8dz,😂😂😂😂 anda pembohong,0
2024-08-18T23:06:29Z,@yudikusnadi9154,"Pengalihan isue, politik dan bau KOLONIAL",0
2024-08-18T23:03:31Z,@tidiealindianilucu,Harusnya diadakan pelatihan gempa di sekolah2 jgn cuma pasrah,0
2024-08-18T23:02:13Z,@tbmpelangikrw7211,Kita harus banyak percaya dan rajin beribadah  kepada Allah Swt dengan berdo&#39;a dan menjalankan sariatnya...🤲,3
2024-08-18T22:58:53Z,@ummunayla5523,klu begitu siap siap ke gunung atau gimana,0
2024-08-18T22:58:02Z,@ummunayla5523,"kapan waktu nya tolong di kabarkan dong BMKG<br><br>biar kita siap siap , mungkin bulan ini tahun ini atau thn berapa gitu",0
2024-08-18T22:55:41Z,@YetPriyanto,"Bencana tidak bisa di tebak datang nya , serahkan saja kepada Alloh ,",0
2024-08-18T22:42:42Z,@Rav-o5l,Berita ini terlalu berlebihan,0
2024-08-18T22:40:53Z,@SanasRai,Tenang ad allah . Daryono bukn tuhan..orang suka bikin panik,0
2024-08-18T22:23:13Z,@sarifudinnew1761,Mau kekuatan brapa pn bodo amat,0
2024-08-18T22:13:49Z,@Sutoyibtoyib,Yg th hanya Allah.,0
2024-08-18T22:12:34Z,@SinggihWidodo-ng5tg,"Mikir cari duit halal sj rasanya kejang2, ngapain mikir gempa.. Kurang kerjaan sj..",0
2024-08-18T22:07:16Z,@AlkaGlass,"Hoaxs politik pemerintahan biar masyarakat pulau Jawa dan Sumatra pindah ke ikn, rakyat Indonesia bodohhhh masih saja percaya kepada pemerintah BMKG Saja ngga tau kpn prediksi gempa 🤮",0
2024-08-18T22:02:57Z,@rijalpratama6255,"Ku naun nunggu tinggal waktu,waktu na aya di jalmi sarua alam ge hirup sami siga jalmi",0
2024-08-18T21:54:00Z,@kahpikahpi1476,Tenang kita ada gibran .,0
2024-08-18T21:51:05Z,@Arung74-sm5ks,"Harus ngapain????,,, The ghuf the fron kan ada,,, 🤭",0
2024-08-18T21:49:54Z,@seumihmih7343,"Beribadah,,, hidup dan mati telah di tetapkan,,",0
2024-08-18T21:48:45Z,@akhmadsholikhun4883,itu  sdah biasa ..,0
2024-08-18T21:47:24Z,@maulanayusup3630,"Apa yg harus di lakukan?. Kembali saja pada pemilik gempa, taubat. Coba jangan terlalu, ingat jangan terlalu(bukan tidak mengerjakan logika) mengandalkan logika daripada RakhmatNya shollualannabi",0
2024-08-18T21:44:49Z,@lambeijo3693,"Harus selalu diviralkan, supaya menutupi isu penting lain",0
2024-08-18T21:44:21Z,@Sholikin-g2n,"Apa yang harus dilakukan, ya kita sebagai umat beragama ya hanya bisa memohon kepada alloh, semoga tidak terjadi gempa di indonesia, kan semua kuasa alloh",0
2024-08-18T21:40:23Z,@yuyu-x3c,manusia hy berencana Allah lah yg menentukan,0
2024-08-18T21:39:53Z,@DenisNis-tl8bc,Obatnya perbanyak doa dan amalan truss berusaha mencari tempat perlindungan kepada Alloh SWT Tuhan maha kuasa karna segala sesuatu itu apabila ingin terjadi maka harus izin kepada Alloh SWT,1
2024-08-18T21:39:18Z,@SupriyantoWerungotok,Lungo nok bulan aman Makkkk,0
2024-08-18T21:40:30Z,@SupriyantoWerungotok,Nyater becak....,0
2024-08-18T21:36:58Z,@yuyu-x3c,pasrah saja sm ketentuan Allah. sebagai renungan,0
2024-08-18T21:22:00Z,@Risky-ep5bf,"Santai aja, yang belum di takdirkan Allah SWT terjadi,maka tidak akan pernah terjadi 🤗👍 benahi diri, lakukan kebaikan semampunya🤗👍",2
2024-08-18T21:18:56Z,@finainayah8778,"Jgn berkicau mulu di berita,bikin rakyat panik aja, smoga tdk ada bencana di Indonesia,smoga aman sehat tentram,biar para ahli aja yg ribed,yg repot berita,",0
2024-08-18T21:11:31Z,@BeritaDanCerita-ic8wt,"TANDA TANDA KEDATANGAN YESUS YANG DI UCAPKAN YESUS SENDIRI ....<br>Matius 24:6-14<br>Konteks<br>24:6 Kamu akan mendengar deru perang atau kabar-kabar tentang perang. Namun berawas-awaslah jangan kamu gelisah; sebab semuanya itu harus terjadi, tetapi itu belum kesudahannya. 24:7 Sebab bangsa akan bangkit melawan bangsa, dan kerajaan melawan kerajaan. m  Akan ada kelaparan dan (GEMPA BUMI DIBERBAGAI TEMPAT)",0
2024-08-18T21:15:21Z,@musthofakamal1400,@@BeritaDanCerita-ic8wt katanya udah mati disalib,0
2024-08-18T21:07:25Z,@LaLuRuslan-cf4ox,Saudara2ku yg beriman...!! Pernahkah malaikat maut memberi tahu kapan dia datang menjemput kita ??... oleh karna itu..!! Kita harus bersiap...bagaimana kita bersiap..?? Kita harus kembali  mengingat allah dn melakukan amal ibadah dn beristighfar atas dosa dosa yg telah kita perbuat dn memohon perlindunganNYA dari bala bencana yg akan terjadi...SUBHANNALLAH ALZIIM...ASTAGHFIRRULAHALAZIIM,0
2024-08-18T21:06:51Z,@martenmidin1650,Pindah ke palestin dulu sekalian perang lawan Israel 😂😂😂,0
2024-08-18T21:05:15Z,@svonkarmo433,"BOHONG SEMUANYA!  San Andreas fault di California juga sejak lama <b>diramalkan</b> akan menghancurkan San Fransisco dan LA, tapi nggak jadi-jadi.",0
2024-08-18T19:56:06Z,@IjazahAsli_KW3,Pindah ke IKN ye,0
2024-08-18T18:58:29Z,@langitbiru681,BNKGe  suruh ramal hujan aj gk becus... Sok ramal gempa..,0
2024-08-18T18:51:23Z,@outerspace8158,Tidur lah mau ngapain masa mau migrasi ke negara lain. Dasar penyedot talenta,0
2024-08-19T06:03:39Z,@Aiedebinhalias,Betul sekali 😂😂😂,0
2024-08-18T18:50:48Z,@murkanata,Kematian pun tinggal menunggu waktu bg setiap makhluk hidup....,0
2024-08-18T18:48:50Z,@bintangbulan1011,BBC VERSI INDONESIA ADALAH KOMPASTV 🤣🤣🤣🤣 CNN VERSI INDONESIA ADALAH DETIK 🤣🤣🤣 MATA-MATANYA KAPITALIS KALIAN ..!!! LOL 😂😬😬,0
2024-08-18T18:43:45Z,@sedangfocus4346,"Dhoharol fasadu fill-barri wal-bahri, bima hasabat aidinnaass. <br>: (Telah tampak kerusakan di daratan dan di lautan di sebabkan oleh Ulah Manusia..)",0
2024-08-18T18:42:50Z,@manginmangin7428,plresenter rllu mushnya mnuntut klo bisa presnter surh jdi bmkg,0
2024-08-18T18:30:56Z,@helmihelmi3691,Mungkin yg datang megadeath mau manggung lg di jakarta😂,0
2024-08-18T18:30:28Z,@damaiituindah8602,"Gk percaya, gempa gk bisa di prediksi. Cuma omon2",0
2024-08-18T18:23:51Z,@budhihartono4522,"Entah akan spt apa Indonesia nnti setelah Gempat Megatrhus ... Dosa siapa bila terjadi, renungkan dan berserah diri pada TUHAN semoga kita terhindar dari Bencana dan Petaka. Amin",1
